"id","year","type","disaster","disaster_start_date","qualifier","payment_type"
"01047",2011,"Forage Sorghum","Drought","2011-08-30","D4","3 Month"
"01047",2024,"Full Season Improved Pasture","Drought","2024-11-12","D3","3 Month"
"01047",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01047",2016,"Full Season Improved Pasture","Drought","2016-11-15","D4a","4 Month"
"01047",2011,"Improved Pasture","Drought","2011-08-30","D4","3 Month"
"01047",2008,"Improved Pasture","Drought","2008-03-15","D3","2 Month"
"01047",2017,"Long Season Small Grains","Drought","2016-11-15","D4a","4 Month"
"01047",2012,"Long Season Small Grains","Drought","2011-11-15","D3","3 Month"
"01047",2008,"Small Grains","Drought","2007-11-15","D4","3 Month"
"01049",2024,"Annual Ryegrass","Drought","2023-12-01","D4a","4 Month"
"01049",2017,"Annual Ryegrass","Drought","2016-12-01","D4b","5 Month"
"01049",2024,"Forage Sorghum","Drought","2024-09-24","D3","3 Month"
"01049",2023,"Forage Sorghum","Drought","2023-10-24","D3","3 Month"
"01049",2019,"Forage Sorghum","Drought","2019-10-15","D3","3 Month"
"01049",2016,"Forage Sorghum","Drought","2016-07-01","D3","3 Month"
"01049",2008,"Forage Sorghum","Drought","2008-08-05","D3","2 Month"
"01049",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D4a","4 Month"
"01049",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-15","D3","3 Month"
"01049",2024,"Full Season Improved Pasture","Drought","2024-09-24","D3","3 Month"
"01049",2023,"Full Season Improved Pasture","Drought","2023-10-24","D4a","4 Month"
"01049",2019,"Full Season Improved Pasture","Drought","2019-10-15","D3","3 Month"
"01049",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4b","5 Month"
"01049",2016,"Full Season Improved Pasture","Drought","2016-06-28","D4b","5 Month"
"01049",2008,"Improved Pasture","Drought","2008-04-01","D4","3 Month"
"01049",2024,"Long Season Small Grains","Drought","2023-12-01","D4a","4 Month"
"01049",2017,"Long Season Small Grains","Drought","2016-12-01","D4b","5 Month"
"01049",2008,"Small Grains","Drought","2007-12-01","D4","3 Month"
"01051",2017,"Annual Ryegrass","Drought","2016-12-01","D4a","4 Month"
"01051",2019,"Forage Sorghum","Drought","2019-10-01","D4a","4 Month"
"01051",2016,"Forage Sorghum","Drought","2016-10-25","D4a","4 Month"
"01051",2012,"Forage Sorghum","Drought","2012-05-01","D4a","4 Month"
"01051",2011,"Forage Sorghum","Drought","2011-05-01","D4","3 Month"
"01051",2010,"Forage Sorghum","Drought","2010-09-21","D4","3 Month"
"01051",2008,"Forage Sorghum","Drought","2008-08-05","D3","2 Month"
"01051",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-01","D3","3 Month"
"01051",2019,"Full Season Improved Pasture","Drought","2019-10-01","D4a","4 Month"
"01051",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01051",2016,"Full Season Improved Pasture","Drought","2016-10-25","D4b","5 Month"
"01051",2012,"Improved Pasture","Drought","2012-03-20","D4a","4 Month"
"01051",2011,"Improved Pasture","Drought","2011-03-01","D4","3 Month"
"01051",2010,"Improved Pasture","Drought","2010-09-21","D4","3 Month"
"01051",2008,"Improved Pasture","Drought","2008-03-15","D4","3 Month"
"01051",2017,"Long Season Small Grains","Drought","2016-11-15","D4a","4 Month"
"01051",2013,"Long Season Small Grains","Drought","2012-11-15","D4b","5 Month"
"01051",2012,"Long Season Small Grains","Drought","2011-11-15","D4a","4 Month"
"01051",2011,"Long Season Small Grains","Drought","2010-11-16","D4","3 Month"
"01051",2008,"Small Grains","Drought","2007-11-15","D4","3 Month"
"01053",2017,"Annual Ryegrass","Drought","2016-12-01","D3","3 Month"
"01053",2023,"Forage Sorghum","Drought","2023-09-12","D4a","4 Month"
"01053",2012,"Forage Sorghum","Drought","2012-05-01","D3","3 Month"
"01053",2011,"Forage Sorghum","Drought","2011-05-17","D4","3 Month"
"01053",2010,"Forage Sorghum","Drought","2010-10-12","D3","2 Month"
"01053",2023,"Full Season Improved Mixed Pasture","Drought","2023-09-12","D4a","4 Month"
"01053",2023,"Full Season Improved Pasture","Drought","2023-09-12","D4a","4 Month"
"01053",2017,"Full Season Improved Pasture","Drought","2016-12-01","D3","3 Month"
"01053",2016,"Full Season Improved Pasture","Drought","2016-11-29","D3","3 Month"
"01053",2012,"Improved Pasture","Drought","2012-05-01","D3","3 Month"
"01053",2011,"Improved Pasture","Drought","2011-03-01","D4","3 Month"
"01053",2010,"Improved Pasture","Drought","2010-10-12","D4","3 Month"
"01053",2017,"Long Season Small Grains","Drought","2016-11-29","D3","3 Month"
"01053",2012,"Long Season Small Grains","Drought","2011-11-15","D3","3 Month"
"01053",2011,"Long Season Small Grains","Drought","2010-11-16","D3","2 Month"
"01055",2024,"Annual Ryegrass","Drought","2023-12-01","D4a","4 Month"
"01055",2017,"Annual Ryegrass","Drought","2016-12-01","D4b","5 Month"
"01055",2016,"Forage Sorghum","Drought","2016-10-04","D3","3 Month"
"01055",2008,"Forage Sorghum","Drought","2008-08-05","D3","2 Month"
"01055",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D4a","4 Month"
"01055",2023,"Full Season Improved Pasture","Drought","2023-11-14","D3","3 Month"
"01055",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4b","5 Month"
"01055",2016,"Full Season Improved Pasture","Drought","2016-05-31","D4b","5 Month"
"01055",2008,"Improved Pasture","Drought","2008-04-01","D4","3 Month"
"01055",2024,"Long Season Small Grains","Drought","2023-12-01","D4a","4 Month"
"01055",2017,"Long Season Small Grains","Drought","2016-12-01","D4b","5 Month"
"01055",2008,"Small Grains","Drought","2007-12-01","D4","3 Month"
"01057",2024,"Annual Ryegrass","Drought","2023-12-01","D3","3 Month"
"01057",2017,"Annual Ryegrass","Drought","2016-12-01","D4a","4 Month"
"01057",2024,"Forage Sorghum","Drought","2024-07-16","D3","3 Month"
"01057",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D3","3 Month"
"01057",2024,"Full Season Improved Pasture","Drought","2024-07-16","D3","3 Month"
"01057",2023,"Full Season Improved Pasture","Drought","2023-11-07","D3","3 Month"
"01057",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01057",2016,"Full Season Improved Pasture","Drought","2016-10-18","D4a","4 Month"
"01057",2008,"Improved Pasture","Drought","2008-04-01","D2","1 Month"
"01057",2024,"Long Season Small Grains","Drought","2023-12-01","D3","3 Month"
"01057",2017,"Long Season Small Grains","Drought","2016-12-01","D4a","4 Month"
"01057",2008,"Small Grains","Drought","2007-12-01","D4","3 Month"
"01059",2024,"Annual Ryegrass","Drought","2023-12-01","D4a","4 Month"
"01059",2017,"Annual Ryegrass","Drought","2016-12-01","D4a","4 Month"
"01059",2023,"Forage Sorghum","Drought","2023-10-24","D3","3 Month"
"01059",2016,"Forage Sorghum","Drought","2016-07-26","D3","3 Month"
"01059",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D4a","4 Month"
"01059",2023,"Full Season Improved Pasture","Drought","2023-10-24","D4a","4 Month"
"01059",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01059",2016,"Full Season Improved Pasture","Drought","2016-07-26","D4a","4 Month"
"01059",2008,"Improved Pasture","Drought","2008-04-01","D2","1 Month"
"01059",2024,"Long Season Small Grains","Drought","2023-12-01","D4a","4 Month"
"01059",2017,"Long Season Small Grains","Drought","2016-12-01","D4a","4 Month"
"01059",2008,"Small Grains","Drought","2008-01-29","D4","3 Month"
"01061",2017,"Annual Ryegrass","Drought","2016-12-01","D3","3 Month"
"01061",2023,"Forage Sorghum","Drought","2023-10-31","D3","3 Month"
"01061",2019,"Forage Sorghum","Drought","2019-08-12","D4a","4 Month"
"01061",2012,"Forage Sorghum","Drought","2012-05-01","D4a","4 Month"
"01061",2011,"Forage Sorghum","Drought","2011-05-17","D4","3 Month"
"01061",2010,"Forage Sorghum","Drought","2010-10-19","D3","2 Month"
"01061",2019,"Full Season Improved Mixed Pasture","Drought","2019-08-12","D3","3 Month"
"01061",2023,"Full Season Improved Pasture","Drought","2023-10-31","D3","3 Month"
"01061",2019,"Full Season Improved Pasture","Drought","2019-08-12","D4a","4 Month"
"01061",2017,"Full Season Improved Pasture","Drought","2016-12-01","D3","3 Month"
"01061",2016,"Full Season Improved Pasture","Drought","2016-11-22","D3","3 Month"
"01061",2012,"Improved Pasture","Drought","2012-03-01","D4a","4 Month"
"01061",2011,"Improved Pasture","Drought","2011-03-01","D4","3 Month"
"01061",2010,"Improved Pasture","Drought","2010-10-19","D4","3 Month"
"01061",2017,"Long Season Small Grains","Drought","2016-11-22","D3","3 Month"
"01061",2012,"Long Season Small Grains","Drought","2011-11-15","D4a","4 Month"
"01061",2011,"Long Season Small Grains","Drought","2010-11-16","D3","2 Month"
"01063",2024,"Annual Ryegrass","Drought","2023-12-01","D3","3 Month"
"01063",2017,"Annual Ryegrass","Drought","2016-12-01","D4a","4 Month"
"01063",2016,"Forage Sorghum","Drought","2016-11-01","D3","3 Month"
"01063",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D3","3 Month"
"01063",2024,"Full Season Improved Pasture","Drought","2024-11-05","D3","3 Month"
"01063",2023,"Full Season Improved Pasture","Drought","2023-11-14","D3","3 Month"
"01063",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01063",2016,"Full Season Improved Pasture","Drought","2016-11-01","D4a","4 Month"
"01063",2008,"Improved Pasture","Drought","2008-03-15","D2","1 Month"
"01063",2024,"Long Season Small Grains","Drought","2023-12-01","D3","3 Month"
"01063",2017,"Long Season Small Grains","Drought","2016-11-15","D4a","4 Month"
"01063",2008,"Small Grains","Drought","2007-11-15","D4","3 Month"
"01065",2024,"Annual Ryegrass","Drought","2023-12-01","D3","3 Month"
"01065",2017,"Annual Ryegrass","Drought","2016-12-01","D4b","5 Month"
"01065",2016,"Forage Sorghum","Drought","2016-11-01","D3","3 Month"
"01065",2011,"Forage Sorghum","Drought","2011-08-30","D3","2 Month"
"01065",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D3","3 Month"
"01065",2024,"Full Season Improved Pasture","Drought","2024-11-05","D3","3 Month"
"01065",2023,"Full Season Improved Pasture","Drought","2023-11-14","D3","3 Month"
"01065",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4b","5 Month"
"01065",2016,"Full Season Improved Pasture","Drought","2016-11-01","D4b","5 Month"
"01065",2011,"Improved Pasture","Drought","2011-08-30","D3","2 Month"
"01065",2008,"Improved Pasture","Drought","2008-03-15","D2","1 Month"
"01065",2024,"Long Season Small Grains","Drought","2023-12-01","D3","3 Month"
"01065",2017,"Long Season Small Grains","Drought","2016-11-15","D4b","5 Month"
"01065",2008,"Small Grains","Drought","2007-11-15","D4","3 Month"
"01067",2017,"Annual Ryegrass","Drought","2016-12-01","D3","3 Month"
"01067",2019,"Forage Sorghum","Drought","2019-08-12","D3","3 Month"
"01067",2012,"Forage Sorghum","Drought","2012-05-01","D4b","5 Month"
"01067",2011,"Forage Sorghum","Drought","2011-05-17","D4","3 Month"
"01067",2019,"Full Season Improved Mixed Pasture","Drought","2019-08-12","D3","3 Month"
"01067",2019,"Full Season Improved Pasture","Drought","2019-08-12","D3","3 Month"
"01067",2017,"Full Season Improved Pasture","Drought","2016-12-01","D3","3 Month"
"01067",2016,"Full Season Improved Pasture","Drought","2016-11-15","D4a","4 Month"
"01067",2012,"Improved Pasture","Drought","2012-03-01","D4b","5 Month"
"01067",2011,"Improved Pasture","Drought","2011-03-01","D4","3 Month"
"01067",2010,"Improved Pasture","Drought","2010-09-14","D3","2 Month"
"01067",2017,"Long Season Small Grains","Drought","2016-11-15","D4a","4 Month"
"01067",2013,"Long Season Small Grains","Drought","2012-11-15","D4a","4 Month"
"01067",2012,"Long Season Small Grains","Drought","2011-11-15","D4b","5 Month"
"01067",2011,"Long Season Small Grains","Drought","2010-11-16","D3","2 Month"
"01067",2008,"Small Grains","Drought","2007-11-15","D4","3 Month"
"01069",2017,"Annual Ryegrass","Drought","2016-12-01","D3","3 Month"
"01069",2019,"Forage Sorghum","Drought","2019-10-08","D3","3 Month"
"01069",2012,"Forage Sorghum","Drought","2012-05-01","D4b","5 Month"
"01069",2011,"Forage Sorghum","Drought","2011-05-17","D4","3 Month"
"01069",2010,"Forage Sorghum","Drought","2010-10-19","D3","2 Month"
"01069",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-08","D3","3 Month"
"01069",2023,"Full Season Improved Pasture","Drought","2023-11-07","D3","3 Month"
"01069",2019,"Full Season Improved Pasture","Drought","2019-10-08","D3","3 Month"
"01069",2017,"Full Season Improved Pasture","Drought","2016-12-01","D3","3 Month"
"01069",2016,"Full Season Improved Pasture","Drought",NA,"D3","3 Month"
"01069",2012,"Improved Pasture","Drought","2012-03-01","D4b","5 Month"
"01069",2011,"Improved Pasture","Drought","2011-03-01","D4","3 Month"
"01069",2010,"Improved Pasture","Drought","2010-10-19","D4","3 Month"
"01069",2017,"Long Season Small Grains","Drought","2016-11-15","D3","3 Month"
"01069",2013,"Long Season Small Grains","Drought","2012-11-15","D3","3 Month"
"01069",2012,"Long Season Small Grains","Drought","2011-11-15","D4b","5 Month"
"01069",2011,"Long Season Small Grains","Drought","2010-11-16","D3","2 Month"
"01069",2008,"Small Grains","Drought","2007-11-15","D4","3 Month"
"01071",2024,"Annual Ryegrass","Drought","2023-12-01","D3","3 Month"
"01071",2017,"Annual Ryegrass","Drought","2016-12-01","D4a","4 Month"
"01071",2024,"Forage Sorghum","Drought","2024-09-17","D3","3 Month"
"01071",2023,"Forage Sorghum","Drought","2023-10-24","D3","3 Month"
"01071",2019,"Forage Sorghum","Drought","2019-10-01","D4a","4 Month"
"01071",2016,"Forage Sorghum","Drought","2016-07-01","D3","3 Month"
"01071",2008,"Forage Sorghum","Drought","2008-08-05","D3","2 Month"
"01071",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D3","3 Month"
"01071",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-01","D3","3 Month"
"01071",2024,"Full Season Improved Pasture","Drought","2024-09-17","D3","3 Month"
"01071",2023,"Full Season Improved Pasture","Drought","2023-10-24","D4a","4 Month"
"01071",2019,"Full Season Improved Pasture","Drought","2019-10-01","D4a","4 Month"
"01071",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01071",2016,"Full Season Improved Pasture","Drought","2016-06-28","D4b","5 Month"
"01071",2008,"Improved Pasture","Drought","2008-04-01","D4","3 Month"
"01071",2024,"Long Season Small Grains","Drought","2023-12-01","D3","3 Month"
"01071",2017,"Long Season Small Grains","Drought","2016-12-01","D4a","4 Month"
"01071",2008,"Small Grains","Drought","2007-12-01","D4","3 Month"
"01073",2024,"Annual Ryegrass","Drought","2023-12-01","D4a","4 Month"
"01073",2018,"Annual Ryegrass","Drought","2018-01-30","D3","3 Month"
"01073",2017,"Annual Ryegrass","Drought","2016-12-01","D4b","5 Month"
"01073",2016,"Forage Sorghum","Drought","2016-07-01","D3","3 Month"
"01073",2011,"Forage Sorghum","Drought","2011-08-30","D3","2 Month"
"01073",2008,"Forage Sorghum","Drought","2008-07-01","D2","1 Month"
"01073",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D4a","4 Month"
"01073",2018,"Full Season Improved Mixed Pasture","Drought","2018-01-30","D3","3 Month"
"01073",2023,"Full Season Improved Pasture","Drought","2023-11-07","D3","3 Month"
"01073",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4b","5 Month"
"01073",2016,"Full Season Improved Pasture","Drought","2016-06-14","D4b","5 Month"
"01073",2011,"Improved Pasture","Drought","2011-08-30","D3","2 Month"
"01073",2008,"Improved Pasture","Drought","2008-04-01","D4","3 Month"
"01073",2024,"Long Season Small Grains","Drought","2023-12-01","D4a","4 Month"
"01073",2018,"Long Season Small Grains","Drought","2018-01-30","D3","3 Month"
"01073",2017,"Long Season Small Grains","Drought","2016-12-01","D4b","5 Month"
"01073",2008,"Small Grains","Drought","2007-12-01","D4","3 Month"
"01075",2024,"Annual Ryegrass","Drought","2023-12-01","D3","3 Month"
"01075",2017,"Annual Ryegrass","Drought","2016-12-01","D4a","4 Month"
"01075",2024,"Forage Sorghum","Drought","2024-07-16","D3","3 Month"
"01075",2016,"Forage Sorghum","Drought","2016-07-26","D3","3 Month"
"01075",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D3","3 Month"
"01075",2024,"Full Season Improved Pasture","Drought","2024-07-16","D3","3 Month"
"01075",2023,"Full Season Improved Pasture","Drought","2023-11-07","D3","3 Month"
"01075",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01075",2016,"Full Season Improved Pasture","Drought","2016-07-26","D4b","5 Month"
"01075",2024,"Long Season Small Grains","Drought","2023-12-01","D3","3 Month"
"01075",2017,"Long Season Small Grains","Drought","2016-12-01","D4a","4 Month"
"01075",2008,"Small Grains","Drought","2008-01-29","D3","2 Month"
"01077",2024,"Annual Ryegrass","Drought","2023-12-01","D4a","4 Month"
"01077",2017,"Annual Ryegrass","Drought","2016-12-01","D4a","4 Month"
"01077",2024,"Forage Sorghum","Drought","2024-07-16","D3","3 Month"
"01077",2023,"Forage Sorghum","Drought","2023-10-24","D3","3 Month"
"01077",2022,"Forage Sorghum","Drought","2022-08-29","D2","1 Month"
"01077",2016,"Forage Sorghum","Drought","2016-10-11","D3","3 Month"
"01077",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","D4a","4 Month"
"01077",2022,"Full Season Improved Mixed Pasture","Drought","2022-08-29","D2","1 Month"
"01077",2024,"Full Season Improved Pasture","Drought","2024-07-16","D3","3 Month"
"01077",2023,"Full Season Improved Pasture","Drought","2023-10-24","D4a","4 Month"
"01077",2022,"Full Season Improved Pasture","Drought","2022-08-29","D2","1 Month"
"01077",2017,"Full Season Improved Pasture","Drought","2016-12-01","D4a","4 Month"
"01077",2016,"Full Season Improved Pasture","Drought","2016-10-11","D4a","4 Month"
"01077",2024,"Long Season Small Grains","Drought","2023-12-01","D4a","4 Month"
"01077",2017,"Long Season Small Grains","Drought","2016-12-01","D4a","4 Month"
